dataset,query_mode,workload,query_id,node_id,node_type,node_class,join_count,relation_count,relations,estimated_cardinality,actual_cardinality,actual_loops,actual_rows_total,q_error,signed_log10_error,bias,total_cost,actual_total_time
Hollywood200K,balanced_duckdb_pg_200k,JOB,2d,2d:0004,Nested Loop,join,1,2,keyword AS k|movie_keyword AS mk,96.0,12598.0,1.0,12598.0,131.22916666666666,-2.1180303709742856,under,834.42,6.841
Hollywood200K,balanced_duckdb_pg_200k,JOB,2d,2d:0005,Hash Join,join,2,3,keyword AS k|movie_keyword AS mk|title AS t,96.0,12598.0,1.0,12598.0,131.22916666666666,-2.1180303709742856,under,9213.09,51.423
Hollywood200K,balanced_duckdb_pg_200k,JOB,2d,2d:0006,Index Scan,scan,0,1,movie_companies AS mc,2.0,2.0,12598.0,25196.0,1.0,0.0,exact,0.47,0.001
Hollywood200K,balanced_duckdb_pg_200k,JOB,2d,2d:0007,Nested Loop,join,3,4,keyword AS k|movie_companies AS mc|movie_keyword AS mk|title AS t,227.0,25196.0,1.0,25196.0,110.99559471365639,-2.0453057424847123,under,9260.94,71.068
Hollywood200K,balanced_duckdb_pg_200k,JOB,2d,2d:0008,Seq Scan,scan,0,1,company_name AS cn,9.0,9.0,1.0,9.0,1.0,0.0,exact,395.04,1.021
Hollywood200K,balanced_duckdb_pg_200k,JOB,2d,2d:0009,Nested Loop,join,4,5,company_name AS cn|keyword AS k|movie_companies AS mc|movie_keyword AS mk|title AS t,1.0,2806.0,1.0,2806.0,2806.0,-3.448087666692341,under,9686.64,89.75
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,30a:0001,Seq Scan,scan,0,1,info_type AS it1,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.31,0.018
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,30a:0002,Seq Scan,scan,0,1,name AS n,245520.0,245338.0,1.0,245338.0,1.0007418337151195,0.0003220548481578285,over,11144.0,40.243
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,30a:0003,Seq Scan,scan,0,1,title AS t,349674.0,349934.0,1.0,349934.0,1.000743549706298,-0.00032279954058071737,under,7937.19,32.885
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,30a:0004,Seq Scan,scan,0,1,keyword AS k,7.0,7.0,1.0,7.0,1.0,0.0,exact,627.93,2.967
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,30a:0005,Index Scan,scan,0,1,movie_keyword AS mk,158.0,272.0,7.0,1904.0,1.7215189873417722,-0.23591181707977604,under,327.61,1.108
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,30a:0006,Nested Loop,join,1,2,keyword AS k|movie_keyword AS mk,674.0,1902.0,1.0,1902.0,2.821958456973294,-0.45055061606607527,under,2932.23,10.897
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,30a:0007,Hash Join,join,2,3,keyword AS k|movie_keyword AS mk|title AS t,671.0,1873.0,1.0,1873.0,2.7913561847988078,-0.4458152572062453,under,12195.83,63.897
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,30a:0008,Index Scan,scan,0,1,movie_info_idx AS mi_idx,2.0,2.0,1873.0,3746.0,1.0,0.0,exact,0.47,0.005
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,30a:0009,Nested Loop,join,3,4,keyword AS k|movie_info_idx AS mi_idx|movie_keyword AS mk|title AS t,1342.0,3746.0,1.0,3746.0,2.7913561847988078,-0.4458152572062453,under,12528.7,73.955
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,30a:0010,Seq Scan,scan,0,1,info_type AS it2,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.31,0.003
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,30a:0011,Hash Join,join,4,5,info_type AS it2|keyword AS k|movie_info_idx AS mi_idx|movie_keyword AS mk|title AS t,54.0,1873.0,1.0,1873.0,34.68518518518518,-1.540144017552269,under,12535.59,74.355
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,30a:0012,Index Scan,scan,0,1,complete_cast AS cc,2.0,2.0,1873.0,3746.0,1.0,0.0,exact,0.47,0.005
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,30a:0013,Nested Loop,join,5,6,complete_cast AS cc|info_type AS it2|keyword AS k|movie_info_idx AS mi_idx|movie_keyword AS mk|title AS t,106.0,3746.0,1.0,3746.0,35.339622641509436,-1.5482619077744484,under,12562.35,84.201
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,30a:0014,Seq Scan,scan,0,1,comp_cast_type AS cct1,2.0,2.0,1.0,2.0,1.0,0.0,exact,1.05,0.002
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,30a:0015,Hash Join,join,6,7,comp_cast_type AS cct1|complete_cast AS cc|info_type AS it2|keyword AS k|movie_info_idx AS mi_idx|movie_keyword AS mk|title AS t,53.0,3746.0,1.0,3746.0,70.67924528301887,-1.8492919034384294,under,12564.35,84.764
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,30a:0016,Seq Scan,scan,0,1,comp_cast_type AS cct2,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.05,0.011
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,30a:0017,Hash Join,join,7,8,comp_cast_type AS cct1|comp_cast_type AS cct2|complete_cast AS cc|info_type AS it2|keyword AS k|movie_info_idx AS mi_idx|movie_keyword AS mk|title AS t,13.0,2013.0,1.0,2013.0,154.84615384615384,-2.1899004225818177,under,12565.74,85.195
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,30a:0018,Index Scan,scan,0,1,cast_info AS ci,1.0,0.0,2013.0,0.0,1.0,0.0,exact,1.03,0.013
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,30a:0019,Nested Loop,join,8,9,cast_info AS ci|comp_cast_type AS cct1|comp_cast_type AS cct2|complete_cast AS cc|info_type AS it2|keyword AS k|movie_info_idx AS mi_idx|movie_keyword AS mk|title AS t,1.0,7.0,1.0,7.0,7.0,-0.8450980400142569,under,12579.32,112.033
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,30a:0020,Hash Join,join,9,10,cast_info AS ci|comp_cast_type AS cct1|comp_cast_type AS cct2|complete_cast AS cc|info_type AS it2|keyword AS k|movie_info_idx AS mi_idx|movie_keyword AS mk|name AS n|title AS t,1.0,7.0,1.0,7.0,7.0,-0.8450980400142569,under,24644.04,162.51
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,30a:0021,Index Scan,scan,0,1,movie_info AS mi,1.0,2.0,7.0,14.0,2.0,-0.3010299956639812,under,0.97,0.011
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,30a:0022,Nested Loop,join,10,11,cast_info AS ci|comp_cast_type AS cct1|comp_cast_type AS cct2|complete_cast AS cc|info_type AS it2|keyword AS k|movie_info AS mi|movie_info_idx AS mi_idx|movie_keyword AS mk|name AS n|title AS t,1.0,14.0,1.0,14.0,14.0,-1.1461280356782382,under,24645.02,162.595
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,30a:0023,Nested Loop,join,11,12,cast_info AS ci|comp_cast_type AS cct1|comp_cast_type AS cct2|complete_cast AS cc|info_type AS it1|info_type AS it2|keyword AS k|movie_info AS mi|movie_info_idx AS mi_idx|movie_keyword AS mk|name AS n|title AS t,1.0,14.0,1.0,14.0,14.0,-1.1461280356782382,under,24646.35,162.616
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,30b:0001,Seq Scan,scan,0,1,comp_cast_type AS cct2,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.05,0.013
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,30b:0002,Seq Scan,scan,0,1,name AS n,245520.0,245338.0,1.0,245338.0,1.0007418337151195,0.0003220548481578285,over,11144.0,44.583
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,30b:0003,Seq Scan,scan,0,1,info_type AS it1,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.31,0.017
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,30b:0004,Seq Scan,scan,0,1,title AS t,5998.0,5756.0,1.0,5756.0,1.042043085476025,0.01788567615894073,over,10573.1,59.479
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,30b:0005,Seq Scan,scan,0,1,keyword AS k,7.0,7.0,1.0,7.0,1.0,0.0,exact,627.93,3.004
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,30b:0006,Index Scan,scan,0,1,movie_keyword AS mk,158.0,272.0,7.0,1904.0,1.7215189873417722,-0.23591181707977604,under,327.61,0.906
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,30b:0007,Nested Loop,join,1,2,keyword AS k|movie_keyword AS mk,674.0,1902.0,1.0,1902.0,2.821958456973294,-0.45055061606607527,under,2932.23,9.512
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,30b:0008,Hash Join,join,2,3,keyword AS k|movie_keyword AS mk|title AS t,12.0,144.0,1.0,144.0,12.0,-1.0791812460476249,under,13536.37,69.759
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,30b:0009,Index Scan,scan,0,1,movie_info_idx AS mi_idx,2.0,2.0,144.0,288.0,1.0,0.0,exact,0.47,0.006
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,30b:0010,Nested Loop,join,3,4,keyword AS k|movie_info_idx AS mi_idx|movie_keyword AS mk|title AS t,24.0,288.0,1.0,288.0,12.0,-1.0791812460476249,under,13542.32,70.625
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,30b:0011,Seq Scan,scan,0,1,info_type AS it2,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.31,0.002
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,30b:0012,Hash Join,join,4,5,info_type AS it2|keyword AS k|movie_info_idx AS mi_idx|movie_keyword AS mk|title AS t,1.0,144.0,1.0,144.0,144.0,-2.1583624920952498,under,13543.74,70.681
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,30b:0013,Index Scan,scan,0,1,movie_info AS mi,1.0,2.0,144.0,288.0,2.0,-0.3010299956639812,under,0.97,0.025
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,30b:0014,Nested Loop,join,5,6,info_type AS it2|keyword AS k|movie_info AS mi|movie_info_idx AS mi_idx|movie_keyword AS mk|title AS t,1.0,275.0,1.0,275.0,275.0,-2.439332693830263,under,13544.73,74.386
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,30b:0015,Nested Loop,join,6,7,info_type AS it1|info_type AS it2|keyword AS k|movie_info AS mi|movie_info_idx AS mi_idx|movie_keyword AS mk|title AS t,1.0,275.0,1.0,275.0,275.0,-2.439332693830263,under,13546.05,74.432
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,30b:0016,Index Scan,scan,0,1,cast_info AS ci,1.0,0.0,275.0,0.0,1.0,0.0,exact,1.03,0.009
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,30b:0017,Nested Loop,join,7,8,cast_info AS ci|info_type AS it1|info_type AS it2|keyword AS k|movie_info AS mi|movie_info_idx AS mi_idx|movie_keyword AS mk|title AS t,1.0,14.0,1.0,14.0,14.0,-1.1461280356782382,under,13547.09,77.029
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,30b:0018,Hash Join,join,8,9,cast_info AS ci|info_type AS it1|info_type AS it2|keyword AS k|movie_info AS mi|movie_info_idx AS mi_idx|movie_keyword AS mk|name AS n|title AS t,1.0,14.0,1.0,14.0,14.0,-1.1461280356782382,under,25611.82,132.368
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,30b:0019,Index Scan,scan,0,1,complete_cast AS cc,2.0,2.0,14.0,28.0,1.0,0.0,exact,0.47,0.002
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,30b:0020,Nested Loop,join,9,10,cast_info AS ci|complete_cast AS cc|info_type AS it1|info_type AS it2|keyword AS k|movie_info AS mi|movie_info_idx AS mi_idx|movie_keyword AS mk|name AS n|title AS t,2.0,28.0,1.0,28.0,14.0,-1.1461280356782382,under,25612.31,132.399
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,30b:0021,Nested Loop,join,10,11,cast_info AS ci|comp_cast_type AS cct2|complete_cast AS cc|info_type AS it1|info_type AS it2|keyword AS k|movie_info AS mi|movie_info_idx AS mi_idx|movie_keyword AS mk|name AS n|title AS t,1.0,14.0,1.0,14.0,14.0,-1.1461280356782382,under,25613.39,132.415
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,30b:0022,Seq Scan,scan,0,1,comp_cast_type AS cct1,2.0,2.0,14.0,28.0,1.0,0.0,exact,1.05,0.001
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,30b:0023,Nested Loop,join,11,12,cast_info AS ci|comp_cast_type AS cct1|comp_cast_type AS cct2|complete_cast AS cc|info_type AS it1|info_type AS it2|keyword AS k|movie_info AS mi|movie_info_idx AS mi_idx|movie_keyword AS mk|name AS n|title AS t,1.0,14.0,1.0,14.0,14.0,-1.1461280356782382,under,25614.46,132.434
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,30c:0001,Seq Scan,scan,0,1,info_type AS it1,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.31,0.02
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,30c:0002,Seq Scan,scan,0,1,name AS n,245520.0,245338.0,1.0,245338.0,1.0007418337151195,0.0003220548481578285,over,11144.0,41.492
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,30c:0003,Seq Scan,scan,0,1,title AS t,351455.0,351455.0,1.0,351455.0,1.0,0.0,exact,7058.55,15.154
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,30c:0004,Seq Scan,scan,0,1,info_type AS it2,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.31,0.003
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,30c:0005,Seq Scan,scan,0,1,keyword AS k,7.0,7.0,1.0,7.0,1.0,0.0,exact,627.93,2.784
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,30c:0006,Index Scan,scan,0,1,movie_keyword AS mk,158.0,272.0,7.0,1904.0,1.7215189873417722,-0.23591181707977604,under,327.61,0.332
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,30c:0007,Nested Loop,join,1,2,keyword AS k|movie_keyword AS mk,674.0,1902.0,1.0,1902.0,2.821958456973294,-0.45055061606607527,under,2932.23,5.241
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,30c:0008,Index Scan,scan,0,1,movie_info_idx AS mi_idx,2.0,2.0,1902.0,3804.0,1.0,0.0,exact,0.47,0.004
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,30c:0009,Nested Loop,join,2,3,keyword AS k|movie_info_idx AS mi_idx|movie_keyword AS mk,1361.0,3804.0,1.0,3804.0,2.7950036737692874,-0.44638238306204164,under,3263.22,13.856
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,30c:0010,Nested Loop,join,3,4,info_type AS it2|keyword AS k|movie_info_idx AS mi_idx|movie_keyword AS mk,54.0,1902.0,1.0,1902.0,35.22222222222222,-1.5468167527784267,under,3281.54,14.1
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,30c:0011,Hash Join,join,4,5,info_type AS it2|keyword AS k|movie_info_idx AS mi_idx|movie_keyword AS mk|title AS t,54.0,1902.0,1.0,1902.0,35.22222222222222,-1.5468167527784267,under,11659.26,51.688
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,30c:0012,Index Scan,scan,0,1,complete_cast AS cc,2.0,2.0,1902.0,3804.0,1.0,0.0,exact,0.47,0.003
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,30c:0013,Nested Loop,join,5,6,complete_cast AS cc|info_type AS it2|keyword AS k|movie_info_idx AS mi_idx|movie_keyword AS mk|title AS t,106.0,3804.0,1.0,3804.0,35.886792452830186,-1.5549346430006061,under,11686.01,57.723
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,30c:0014,Seq Scan,scan,0,1,comp_cast_type AS cct2,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.05,0.002
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,30c:0015,Hash Join,join,6,7,comp_cast_type AS cct2|complete_cast AS cc|info_type AS it2|keyword AS k|movie_info_idx AS mi_idx|movie_keyword AS mk|title AS t,26.0,1763.0,1.0,1763.0,67.8076923076923,-1.8312789643285041,under,11687.73,58.14
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,30c:0016,Seq Scan,scan,0,1,comp_cast_type AS cct1,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.05,0.01
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,30c:0017,Hash Join,join,7,8,comp_cast_type AS cct1|comp_cast_type AS cct2|complete_cast AS cc|info_type AS it2|keyword AS k|movie_info_idx AS mi_idx|movie_keyword AS mk|title AS t,6.0,913.0,1.0,913.0,152.16666666666666,-2.1823195271506552,under,11688.95,58.339
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,30c:0018,Index Scan,scan,0,1,cast_info AS ci,1.0,0.0,913.0,0.0,1.0,0.0,exact,1.03,0.011
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,30c:0019,Nested Loop,join,8,9,cast_info AS ci|comp_cast_type AS cct1|comp_cast_type AS cct2|complete_cast AS cc|info_type AS it2|keyword AS k|movie_info_idx AS mi_idx|movie_keyword AS mk|title AS t,1.0,7.0,1.0,7.0,7.0,-0.8450980400142569,under,11695.22,68.454
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,30c:0020,Hash Join,join,9,10,cast_info AS ci|comp_cast_type AS cct1|comp_cast_type AS cct2|complete_cast AS cc|info_type AS it2|keyword AS k|movie_info_idx AS mi_idx|movie_keyword AS mk|name AS n|title AS t,1.0,7.0,1.0,7.0,7.0,-0.8450980400142569,under,23759.94,120.136
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,30c:0021,Index Scan,scan,0,1,movie_info AS mi,1.0,2.0,7.0,14.0,2.0,-0.3010299956639812,under,1.08,0.007
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,30c:0022,Nested Loop,join,10,11,cast_info AS ci|comp_cast_type AS cct1|comp_cast_type AS cct2|complete_cast AS cc|info_type AS it2|keyword AS k|movie_info AS mi|movie_info_idx AS mi_idx|movie_keyword AS mk|name AS n|title AS t,1.0,14.0,1.0,14.0,14.0,-1.1461280356782382,under,23761.03,120.191
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,30c:0023,Nested Loop,join,11,12,cast_info AS ci|comp_cast_type AS cct1|comp_cast_type AS cct2|complete_cast AS cc|info_type AS it1|info_type AS it2|keyword AS k|movie_info AS mi|movie_info_idx AS mi_idx|movie_keyword AS mk|name AS n|title AS t,1.0,14.0,1.0,14.0,14.0,-1.1461280356782382,under,23762.36,120.214
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,31a:0001,Seq Scan,scan,0,1,name AS n,245520.0,245338.0,1.0,245338.0,1.0007418337151195,0.0003220548481578285,over,11144.0,41.559
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,31a:0002,Seq Scan,scan,0,1,title AS t,351455.0,351455.0,1.0,351455.0,1.0,0.0,exact,7058.55,20.469
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,31a:0003,Seq Scan,scan,0,1,keyword AS k,7.0,7.0,1.0,7.0,1.0,0.0,exact,627.93,2.933
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,31a:0004,Index Scan,scan,0,1,movie_keyword AS mk,158.0,175.0,7.0,1225.0,1.1075949367088607,-0.044380961731871844,under,327.61,0.67
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,31a:0005,Nested Loop,join,1,2,keyword AS k|movie_keyword AS mk,674.0,1222.0,1.0,1222.0,1.8130563798219586,-0.25841130937121554,under,2932.23,7.731
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,31a:0006,Hash Join,join,2,3,keyword AS k|movie_keyword AS mk|title AS t,674.0,1222.0,1.0,1222.0,1.8130563798219586,-0.25841130937121554,under,11323.9,48.783
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,31a:0007,Index Scan,scan,0,1,movie_info_idx AS mi_idx,2.0,2.0,1222.0,2444.0,1.0,0.0,exact,0.47,0.004
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,31a:0008,Nested Loop,join,3,4,keyword AS k|movie_info_idx AS mi_idx|movie_keyword AS mk|title AS t,1361.0,2448.0,1.0,2448.0,1.798677443056576,-0.25495328827018887,under,11658.26,54.469
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,31a:0009,Seq Scan,scan,0,1,info_type AS it2,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.31,0.003
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,31a:0010,Hash Join,join,4,5,info_type AS it2|keyword AS k|movie_info_idx AS mi_idx|movie_keyword AS mk|title AS t,54.0,1222.0,1.0,1222.0,22.62962962962963,-1.3546774460835669,under,11665.23,54.794
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,31a:0011,Index Scan,scan,0,1,movie_info AS mi,1.0,1.0,1222.0,1222.0,1.0,0.0,exact,0.97,0.02
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,31a:0012,Nested Loop,join,5,6,info_type AS it2|keyword AS k|movie_info AS mi|movie_info_idx AS mi_idx|movie_keyword AS mk|title AS t,26.0,1232.0,1.0,1232.0,47.38461538461539,-1.6756373598575887,under,11718.25,79.33
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,31a:0013,Seq Scan,scan,0,1,info_type AS it1,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.31,0.014
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,31a:0014,Hash Join,join,6,7,info_type AS it1|info_type AS it2|keyword AS k|movie_info AS mi|movie_info_idx AS mi_idx|movie_keyword AS mk|title AS t,1.0,1232.0,1.0,1232.0,1232.0,-3.0906107078284064,under,11719.68,79.604
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,31a:0015,Index Scan,scan,0,1,cast_info AS ci,1.0,0.0,1232.0,0.0,1.0,0.0,exact,1.03,0.014
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,31a:0016,Nested Loop,join,7,8,cast_info AS ci|info_type AS it1|info_type AS it2|keyword AS k|movie_info AS mi|movie_info_idx AS mi_idx|movie_keyword AS mk|title AS t,1.0,7.0,1.0,7.0,7.0,-0.8450980400142569,under,11720.72,96.542
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,31a:0017,Hash Join,join,8,9,cast_info AS ci|info_type AS it1|info_type AS it2|keyword AS k|movie_info AS mi|movie_info_idx AS mi_idx|movie_keyword AS mk|name AS n|title AS t,1.0,7.0,1.0,7.0,7.0,-0.8450980400142569,under,23785.45,148.293
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,31a:0018,Index Scan,scan,0,1,movie_companies AS mc,2.0,2.0,7.0,14.0,1.0,0.0,exact,0.47,0.005
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,31a:0019,Nested Loop,join,9,10,cast_info AS ci|info_type AS it1|info_type AS it2|keyword AS k|movie_companies AS mc|movie_info AS mi|movie_info_idx AS mi_idx|movie_keyword AS mk|name AS n|title AS t,1.0,14.0,1.0,14.0,14.0,-1.1461280356782382,under,23785.94,148.34
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,31a:0020,Seq Scan,scan,0,1,company_name AS cn,1818.0,2576.0,14.0,36064.0,1.4169416941694168,-0.15135197980182583,under,395.04,1.37
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,31a:0021,Nested Loop,join,10,11,cast_info AS ci|company_name AS cn|info_type AS it1|info_type AS it2|keyword AS k|movie_companies AS mc|movie_info AS mi|movie_info_idx AS mi_idx|movie_keyword AS mk|name AS n|title AS t,1.0,14.0,1.0,14.0,14.0,-1.1461280356782382,under,24203.71,168.68
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,31b:0001,Seq Scan,scan,0,1,name AS n,245520.0,245338.0,1.0,245338.0,1.0007418337151195,0.0003220548481578285,over,11144.0,42.768
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,31b:0002,Seq Scan,scan,0,1,title AS t,8028.0,6437.0,1.0,6437.0,1.2471648283361814,0.09592385468647868,over,10573.1,58.14
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,31b:0003,Seq Scan,scan,0,1,keyword AS k,7.0,7.0,1.0,7.0,1.0,0.0,exact,627.93,2.97
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,31b:0004,Index Scan,scan,0,1,movie_keyword AS mk,158.0,175.0,7.0,1225.0,1.1075949367088607,-0.044380961731871844,under,327.61,0.591
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,31b:0005,Nested Loop,join,1,2,keyword AS k|movie_keyword AS mk,674.0,1222.0,1.0,1222.0,1.8130563798219586,-0.25841130937121554,under,2932.23,7.214
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,31b:0006,Hash Join,join,2,3,keyword AS k|movie_keyword AS mk|title AS t,15.0,50.0,1.0,50.0,3.3333333333333335,-0.5228787452803376,under,13544.01,65.997
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,31b:0007,Index Scan,scan,0,1,movie_companies AS mc,1.0,0.0,50.0,0.0,1.0,0.0,exact,0.48,0.01
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,31b:0008,Nested Loop,join,3,4,keyword AS k|movie_companies AS mc|movie_keyword AS mk|title AS t,1.0,12.0,1.0,12.0,12.0,-1.0791812460476249,under,13551.37,66.504
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,31b:0009,Index Scan,scan,0,1,cast_info AS ci,1.0,1.0,12.0,12.0,1.0,0.0,exact,1.03,0.013
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,31b:0010,Nested Loop,join,4,5,cast_info AS ci|keyword AS k|movie_companies AS mc|movie_keyword AS mk|title AS t,1.0,7.0,1.0,7.0,7.0,-0.8450980400142569,under,13552.42,66.668
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,31b:0011,Hash Join,join,5,6,cast_info AS ci|keyword AS k|movie_companies AS mc|movie_keyword AS mk|name AS n|title AS t,1.0,7.0,1.0,7.0,7.0,-0.8450980400142569,under,25617.14,119.982
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,31b:0012,Seq Scan,scan,0,1,company_name AS cn,1818.0,2576.0,7.0,18032.0,1.4169416941694168,-0.15135197980182583,under,395.04,1.624
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,31b:0013,Nested Loop,join,6,7,cast_info AS ci|company_name AS cn|keyword AS k|movie_companies AS mc|movie_keyword AS mk|name AS n|title AS t,1.0,7.0,1.0,7.0,7.0,-0.8450980400142569,under,26034.9,131.998
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,31b:0014,Index Scan,scan,0,1,movie_info AS mi,1.0,1.0,7.0,7.0,1.0,0.0,exact,0.97,0.009
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,31b:0015,Nested Loop,join,7,8,cast_info AS ci|company_name AS cn|keyword AS k|movie_companies AS mc|movie_info AS mi|movie_keyword AS mk|name AS n|title AS t,1.0,7.0,1.0,7.0,7.0,-0.8450980400142569,under,26035.88,132.068
