dataset,query_mode,workload,query_id,method,seed,actual_cardinality,estimated_cardinality,q_error,signed_log10_error,bias,zero_estimate_flag
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,10,MSCN,2,32,10.480301856994629,3.0533471684923823,-0.4847761868039582,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,11,MSCN,2,7039391,20899.294921875,336.82432954386263,-2.5274034539826844,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,12,MSCN,2,32,173.42562866210938,5.419550895690918,0.7339632991575034,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,13,MSCN,2,310,751.0010375976562,2.422583992250504,0.38427884320002254,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,14,MSCN,2,17,87.44021606445312,5.143542121438419,0.7112623007047699,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,15,MSCN,2,1235222,431.0119934082031,2865.8645673234087,-3.4572556630139184,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,16,MSCN,2,1,7.1168646812438965,7.1168646812438965,0.8522887083100259,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,17,MSCN,2,79266553,15583.3798828125,5086.608527552235,-3.706428315011739,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,18,MSCN,2,3,187.65896606445312,62.55298868815104,1.7962480644653154,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,19,MSCN,2,13995,4789.93798828125,2.9217497249941973,-0.4656430118347152,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,20,MSCN,2,339,5.426318645477295,62.473293985886414,-1.7956944052925754,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,21,MSCN,2,660,1.8995907306671143,347.4432620379315,-2.5408838938306375,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,22,MSCN,2,228,394.4397888183594,1.7299990737647342,0.23804587060915808,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,23,MSCN,2,7,174.50350952148438,24.929072788783483,1.3967061256676931,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,24,MSCN,2,145,3140.8505859375,21.661038523706896,1.3356792747409643,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,25,MSCN,2,24,93.21817016601562,3.8840904235839844,0.5892893319482321,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,26,MSCN,2,384650,443860.8125,1.1539342584167425,0.062181067034504545,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,27,MSCN,2,2,17.879615783691406,8.939807891845703,0.9513281863118275,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,28,MSCN,2,36344,195.93536376953125,185.48974162086222,-2.2683198962656457,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,29,MSCN,2,1,795.201171875,795.201171875,2.9004770114024248,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,30,MSCN,2,2,17.879615783691406,8.939807891845703,0.9513281863118275,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,01,MSCN,3,144,1.0796993970870972,133.3704551363974,-2.1250596332361704,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,02,MSCN,3,1,4.056884288787842,4.056884288787842,0.6081926208525671,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,03,MSCN,3,131,1.1130282878875732,117.69691878058744,-2.0707650934797623,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,04,MSCN,3,1,8.667692184448242,8.667692184448242,0.9379034798317585,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,05,MSCN,3,44,676.5903930664062,15.37705438787287,1.186873150445129,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,06,MSCN,3,43131219,7533449.5,5.725294767025384,-0.757797851255955,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,07,MSCN,3,43131219,7533449.5,5.725294767025384,-0.757797851255955,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,08,MSCN,3,41293544,7297618.0,5.658496238087551,-0.752701031493687,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,09,MSCN,3,48,49.16717529296875,1.0243161519368489,0.010434020946805764,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,10,MSCN,3,48,43.130924224853516,1.1128905967737355,-0.046452472912608546,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,11,MSCN,3,57,54.52379608154297,1.0454151048975708,-0.019288770801212236,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,12,MSCN,3,8941773,7518707.5,1.1892699642857498,-0.07528045065856624,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,13,MSCN,3,8941773,7518707.5,1.1892699642857498,-0.07528045065856624,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,14,MSCN,3,8596634,7339201.5,1.1713309683621576,-0.06867962557993673,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,15,MSCN,3,395917,703.23876953125,562.9908605065986,-2.7505013446492694,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,16,MSCN,3,41575478,7152532.5,5.812693336241394,-0.7643774112255621,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,17,MSCN,3,395917,703.23876953125,562.9908605065986,-2.7505013446492694,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,18,MSCN,3,365389,717.4348754882812,509.29918865641815,-2.7069729843200596,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,19,MSCN,3,39752952,6927463.0,5.738457498798622,-0.7587951694386055,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,20,MSCN,3,28525,258656.890625,9.067726226993866,0.9574983994230807,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,21,MSCN,3,28525,258656.890625,9.067726226993866,0.9574983994230807,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,22,MSCN,3,28525,258656.890625,9.067726226993866,0.9574983994230807,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,23,MSCN,3,200412,141.18719482421875,1419.4771717755102,-3.1521284125352484,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,24,MSCN,3,200412,141.18719482421875,1419.4771717755102,-3.1521284125352484,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,25,MSCN,3,1365824,194.54290771484375,7020.682563262557,-3.8463793370654344,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,26,MSCN,3,2271853,3028613.25,1.3331026479266044,0.12486359105809582,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,27,MSCN,3,3157,21.389366149902344,147.59670660060274,-2.169076666964378,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,28,MSCN,3,3092678,7101035.5,2.2960798052690903,0.36098697884164205,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,29,MSCN,3,3092678,7101035.5,2.2960798052690903,0.36098697884164205,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,30,MSCN,3,11260927,5614274.5,2.0057670853108447,-0.3022805002511344,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,31,MSCN,3,12598,83.08551788330078,151.6269058790094,-2.180776272786649,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,32,MSCN,3,6,348.1873779296875,58.031229654947914,1.763661773161472,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,33,MSCN,3,4818736,2490440.5,1.9348930440217302,-0.2866569633213512,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,34,MSCN,3,2,43.243629455566406,21.621814727783203,1.3348921416611212,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,35,MSCN,3,19,8.717796325683594,2.179449862119845,-0.3383468825965822,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,36,MSCN,3,93,59.43621826171875,1.5647025116989781,-0.1944317797044515,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,37,MSCN,3,947094,195.8363494873047,4836.150196219811,-3.684499780273214,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,38,MSCN,3,1888,62.510406494140625,30.2029710873336,-1.4800496669096996,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,39,MSCN,3,1888,47.93368148803711,39.38775285748063,-1.5953612042304484,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,40,MSCN,3,48,15.329975128173828,3.1311205399012256,-0.49569978713345103,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,41,MSCN,3,25663187,804.4097290039062,31903.128560837406,-4.503833273968935,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,42,MSCN,3,24953844,686.6676025390625,36340.49998533381,-4.560390898188794,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,43,MSCN,3,25663187,804.4097290039062,31903.128560837406,-4.503833273968935,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,44,MSCN,3,387,4713.482421875,12.179541141795866,1.0856309267747002,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,45,MSCN,3,83,21.154224395751953,3.9235662082069753,-0.5936809855080987,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,46,MSCN,3,450,238.3585205078125,1.8879123726783271,-0.27598183268162774,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,47,MSCN,3,158,1291.49365234375,8.174010457871836,0.9124351890145672,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,48,MSCN,3,9406890,449.7754211425781,20914.637745440585,-4.320450346730722,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,49,MSCN,3,8194944,166.667236328125,49169.49594019942,-4.691695756154469,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,50,MSCN,3,8124582,271.7047119140625,29902.249183553817,-4.475703856259834,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,51,MSCN,3,1888,5679.6494140625,3.008288884567002,0.47831953901707275,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,52,MSCN,3,1888,2540.72607421875,1.3457235562599312,0.12895585459716102,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,53,MSCN,3,445819,1487.728759765625,299.6641673245826,-2.4766348148055504,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,54,MSCN,3,433327,1695.7874755859375,255.5314308181658,-2.407444326746095,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,55,MSCN,3,466204,1608.8638916015625,289.7721817449155,-2.462056690677714,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,56,MSCN,3,100,22.492321014404297,4.44596179896059,-0.6479657267903461,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,57,MSCN,3,100,22.462284088134766,4.451907010330392,-0.6485460843863559,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,58,MSCN,3,85900998,196.29315185546875,437615.8678385743,-5.641093061016856,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,59,MSCN,3,1148364,76.64970397949219,14981.975668258909,-4.175569087411972,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,60,MSCN,3,94787754,205.32675170898438,461643.4693046985,-5.664306696140562,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,61,MSCN,3,880,3647.70947265625,4.145124400745739,0.6175375688420719,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,62,MSCN,3,736,5713.658203125,7.76312255859375,0.8900364425463645,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,63,MSCN,3,1888,2690.6787109375,1.425147622318591,0.1538598525815769,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,64,MSCN,3,1888,2630.27978515625,1.3931566658666579,0.1439999572679098,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,65,MSCN,3,4722,1350.893310546875,3.495464788472761,-0.5435049316262335,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,66,MSCN,3,109,26.662870407104492,4.088081978261285,-0.6115195961162697,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,67,MSCN,3,100,23.834592819213867,4.195582477892663,-0.6227922629892592,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,68,MSCN,3,890131,58.748661041259766,15151.511272313972,-4.1804559532668835,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,69,MSCN,3,626440,58.85900115966797,10643.062023778553,-4.027066593063973,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,70,MSCN,3,880,6780.27880859375,7.704862282492898,0.886764880499225,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,1a,MSCN,3,6,32.750274658203125,5.4583791097005205,0.7370636961439093,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,1b,MSCN,3,1,1.9885663986206055,1.9885663986206052,0.29854009674171267,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,1c,MSCN,3,6,15.817360877990723,2.636226812998454,0.4209827729159227,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,1d,MSCN,3,4,3.8613533973693848,1.0359062194941988,-0.015320440544647299,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,2a,MSCN,3,33006,446.8501892089844,73.86368137927238,-1.8684309491701023,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,2b,MSCN,3,3110,2429.38037109375,1.2801618210983663,-0.1072648708729319,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,2c,MSCN,3,28320,171307.9375,6.049009092514124,0.7816842373137225,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,2d,MSCN,3,2806,15.552289962768555,180.42359078421447,-2.2562933218842933,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,3a,MSCN,3,13,5.476710796356201,2.3736875075910966,-0.3754235441629338,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,3b,MSCN,3,343675,309.9872741699219,1108.6745445285987,-3.0448040761227775,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,3c,MSCN,3,21,8.35937213897705,2.5121503925018227,-0.4000456353352851,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,4a,MSCN,3,277752,98608.03125,2.81672797315888,-0.44974490681518553,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,4b,MSCN,3,151446,122959.015625,1.2316786957849395,-0.09049742954366696,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,4c,MSCN,3,345735,134110.75,2.577981258027414,-0.4112797556997499,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,5a,MSCN,3,1156,20.010927200317383,57.76843763549673,-1.7616906220773676,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,5b,MSCN,3,150,27.54047393798828,5.446529363937187,-0.7361198493917831,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,5c,MSCN,3,1368,14.352832794189453,95.31219513361962,-1.9791484718911583,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,6a,MSCN,3,6880,46.570858001708984,147.731871286278,-2.1694741989719852,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,6b,MSCN,3,1,2.042602062225342,2.042602062225342,0.3101837660386603,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,6c,MSCN,3,321100,8594.37890625,37.36162944439066,-1.5724258087592262,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,6d,MSCN,3,1,2.015410900115967,2.015410900115967,0.30436360306296556,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,6e,MSCN,3,6806,45.740421295166016,148.796180867693,-2.1725917843726803,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,6f,MSCN,3,17,2508.467529296875,147.55691348805146,2.168959562323762,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,7a,MSCN,3,1,1.0456197261810303,1.0456197261810305,0.01937376784980214,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,7b,MSCN,3,34,1.0095933675765991,33.67692488076926,-1.5273324281873089,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,7c,MSCN,3,267,196.71656799316406,1.3572827277531512,-0.13267032246714242,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,8a,MSCN,3,51,201.946044921875,3.959726371017157,0.5976651759095553,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,8b,MSCN,3,2,1.0025888681411743,1.994835633581342,-0.2999071173814607,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,8c,MSCN,3,2,8.52872371673584,4.26436185836792,0.6298540502456517,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,8d,MSCN,3,2,8.52872371673584,4.26436185836792,0.6298540502456517,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,MSCN,3,2,5.46091890335083,2.730459451675415,0.4362357314870634,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,MSCN,3,7,25.67873764038086,3.66839109148298,0.5644756301110592,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,MSCN,3,1,30.960723876953125,30.960723876953125,1.4908111061481664,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,9d,MSCN,3,1,31.745698928833008,31.745698928833008,1.5016848931553368,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,10a,MSCN,3,1,5.841892719268799,5.841892719268799,0.7665535773110372,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,10b,MSCN,3,1,7.575282573699951,7.575282573699951,0.8793988375584658,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,10c,MSCN,3,1,10.277605056762695,10.277605056762695,1.0118919247945557,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,11a,MSCN,3,7,3.0004870891571045,2.3329545477119304,-0.36790627764065,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,11b,MSCN,3,1,1.4445674419403076,1.4445674419403076,0.15973782238568232,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,11c,MSCN,3,11,2.188507318496704,5.026256895296083,-0.7012446819004698,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,11d,MSCN,3,1,364.54278564453125,364.5427856445313,2.5617485079045874,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,12a,MSCN,3,160,377.2226257324219,2.357641410827637,0.3724777510807508,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,12b,MSCN,3,66782,26629.615234375,2.5078094224130605,-0.39929452979058555,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,12c,MSCN,3,3029,7885.30712890625,2.603270758965418,0.41551934022192705,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,13a,MSCN,3,911539,563316.125,1.6181659987098718,-0.20902307143311213,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,13b,MSCN,3,152350,130707.703125,1.1655778225580382,-0.06654127552214673,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,13c,MSCN,3,141799,129023.875,1.0990136515431737,-0.04100308710324218,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,13d,MSCN,3,911539,631195.875,1.4441460030137236,-0.15961110258113206,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,14a,MSCN,3,22362,24.70534324645996,905.1483226489581,-2.95671975095099,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,14b,MSCN,3,1,2.7581257820129395,2.7581257820129395,0.4406140679270416,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,14c,MSCN,3,22362,29.41228485107422,760.2945542390692,-2.8809818797773072,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,15a,MSCN,3,42149,374.0885009765625,112.67119916802984,-2.051812916570458,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,15b,MSCN,3,9,9.264744758605957,1.0294160842895506,0.012590949676366791,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,15c,MSCN,3,3,24.97056007385254,8.323520024617514,0.9203070286911875,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,15d,MSCN,3,9882307,185.1064453125,53387.15776923118,-4.727436800460901,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,16a,MSCN,3,3334,33.04916000366211,100.88002235550212,-2.0038051698067987,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,16b,MSCN,3,4368,1914.4361572265625,2.2816117338318076,-0.3582417416593688,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,16c,MSCN,3,25712,61.81264114379883,415.9666942589377,-2.619058558803143,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,16d,MSCN,3,7342,106.9494400024414,68.64926080802667,-1.836635865262163,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,17a,MSCN,3,1868,787.3441162109375,2.3725331294652663,-0.3752122855223011,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,17b,MSCN,3,2,23.22532081604004,11.61266040802002,1.0649317260403894,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,17c,MSCN,3,1,163.3168487548828,163.3168487548828,2.2130309914960677,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,17d,MSCN,3,14,19.678966522216797,1.4056404658726287,0.14787425122786327,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,17e,MSCN,3,34786,9642.787109375,3.607463237073857,-0.5572019139811063,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,17f,MSCN,3,14,17.1886043548584,1.227757453918457,0.08911257948523599,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,18a,MSCN,3,1,1.9603893756866455,1.9603893756866453,0.29234234019176175,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,18b,MSCN,3,1768,1.6524910926818848,1069.899866831144,-3.0293431334631173,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,18c,MSCN,3,7,1.9706600904464722,3.5521092825369407,-0.5504863186135105,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,19a,MSCN,3,1,1.961711049079895,1.961711049079895,0.29263503819595815,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,19b,MSCN,3,4,1.5482879877090454,2.583498697757565,-0.41220824697057307,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,19c,MSCN,3,4662,7731.28662109375,1.6583626385872479,0.21967950493350707,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,19d,MSCN,3,47239,147838.015625,3.129575469950676,0.4954854290600851,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,20a,MSCN,3,1,27.831235885620117,27.83123588562012,1.4445324922265184,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,20b,MSCN,3,1,189.69473266601562,189.6947326660156,2.2780552718172684,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,20c,MSCN,3,22,18.273361206054688,1.2039383314280752,-0.08060424189987135,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,21a,MSCN,3,2,1.0659877061843872,1.876194245390344,-0.2732777995729302,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,21b,MSCN,3,2,1.0757157802581787,1.8592271645582694,-0.2693324560908172,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,21c,MSCN,3,49,2.975889205932617,16.46566676686602,-1.2165793218871315,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,22a,MSCN,3,11131,40.73372268676758,273.26252711039166,-2.4365800803388953,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,22b,MSCN,3,11057,40.1821174621582,275.17215862038654,-2.4396044907218895,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,22c,MSCN,3,11131,43.635677337646484,255.08942863129985,-2.406692461031496,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,22d,MSCN,3,29467,62.64689254760742,470.36650664846724,-2.6724363893954077,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,23a,MSCN,3,486605,1929.3345947265625,252.21389868301446,-2.4017690154449154,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,23b,MSCN,3,2766,226.0614471435547,12.235611312545126,-1.087625672341898,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,23c,MSCN,3,486605,1442.20458984375,337.40358575111685,-2.528149693735171,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,24a,MSCN,3,1,3.7683053016662598,3.76830530166626,0.5761460813442172,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,24b,MSCN,3,1,1.200331687927246,1.200331687927246,0.07930127132426329,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,25a,MSCN,3,19447,1.2752407789230347,15249.669177316742,-4.1832604223041665,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,25b,MSCN,3,9745,2.2698493003845215,4293.236559074278,-3.6327848189406886,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,25c,MSCN,3,18,2.189345598220825,8.221634818471658,-0.9149581827526748,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,26a,MSCN,3,7,26.12371826171875,3.731959751674107,0.5719369513338146,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,26b,MSCN,3,2,6.981656074523926,3.490828037261963,0.5429284554289968,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,26c,MSCN,3,22,78.66996765136719,3.5759076205166904,0.5533862907675983,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,27a,MSCN,3,4,1.3006095886230469,3.0754809398528216,-0.4879130398486646,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,27b,MSCN,3,4,1.3545583486557007,2.9529920242783962,-0.4702622739828368,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,27c,MSCN,3,29,4.613293647766113,6.286181243641973,-0.79838689847266,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,28a,MSCN,3,4125,51.5125846862793,80.07751940854794,-1.90351061137604,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,28b,MSCN,3,252,8.711448669433594,28.92745048067702,-1.4613101588133681,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,28c,MSCN,3,6974,79.2088394165039,88.0457288779174,-1.9447082930716917,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,29a,MSCN,3,2,1.0317542552947998,1.9384460880450127,-0.2874537269371693,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,29b,MSCN,3,1,1.0172675848007202,1.0172675848007202,0.007435205938358171,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,29c,MSCN,3,2,1.2872065305709839,1.5537522165249054,-0.19138176119843733,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,MSCN,3,14,4.123505592346191,3.395169398093209,-0.5308614477834669,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,MSCN,3,14,4.900922775268555,2.8566048970712146,-0.45585017636882535,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,MSCN,3,14,5.655002593994141,2.475684098689647,-0.39369522720242567,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,MSCN,3,14,4.756136417388916,2.9435656952173583,-0.4688737329465578,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,MSCN,3,7,1.4076886177062988,4.972690630550005,-0.6965914410089489,under,False
