dataset,query_mode,workload,method,subplan_query_id,source_workload,source_query_id,node_id,parent_id,depth,node_type,join_type,relation_name,alias,aliases,tables,table_count,plan_rows,actual_rows_per_loop,actual_loops,actual_total_rows,postgres_q_error_per_loop,postgres_q_error_total,logical_count,label_source,count_ms,count_error,sql_hash,sql_path,actual_cardinality,estimated_cardinality,q_error,signed_log10_error,bias
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01822,job_exact,33c,33c:0010,33c:0009,8,Hash Join,Inner,,,cn1 it2 kt2 lt mc1 mi_idx2 ml t2,company_name info_type kind_type link_type movie_companies movie_info_idx movie_link title,8,7.0,1217.0,1.0,1217.0,173.85714285714286,173.85714285714286,1217,exact_logical_count,12.887,,cc5c5cb888fb692a54dc3e5f3cc1dd6b3201c8aac353f44cffcf816db0b576fa,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01822.sql,1217,7.0,173.85714285714286,-2.2401925382158083,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01823,job_exact,33c,33c:0011,33c:0010,9,Nested Loop,Inner,,,cn1 kt2 lt mc1 mi_idx2 ml t2,company_name kind_type link_type movie_companies movie_info_idx movie_link title,7,169.0,2426.0,1.0,2426.0,14.355029585798816,14.355029585798816,2426,exact_logical_count,12.5,,0dc75be6ea56c9c36b0c997f3a30bef1fbb3cc11cb889c61f8c8b39e51b8f724,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01823.sql,2426,169.0,14.355029585798816,-1.1570040919168807,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01824,job_exact,33c,33c:0012,33c:0011,10,Hash Join,Inner,,,cn1 kt2 lt mc1 ml t2,company_name kind_type link_type movie_companies movie_link title,6,87.0,1241.0,1.0,1241.0,14.264367816091953,14.264367816091953,1241,exact_logical_count,9.661,,4c7383f71efa9bd2bca97cdb21e2fb1b5b566037e7f334df5244aa25a2f9111c,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01824.sql,1241,87.0,14.264367816091953,-1.1542525288801113,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01825,job_exact,33c,33c:0013,33c:0012,11,Nested Loop,Inner,,,kt2 lt mc1 ml t2,kind_type link_type movie_companies movie_link title,5,159.0,2381.0,1.0,2381.0,14.974842767295597,14.974842767295597,2381,exact_logical_count,6.822,,f447923a21cf61e1fba7e58543ed335f66577ef0fb434f3d28ad48c46d41829f,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01825.sql,2381,159.0,14.974842767295597,-1.1753622710844285,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01826,job_exact,33c,33c:0014,33c:0013,12,Hash Join,Inner,,,kt2 lt ml t2,kind_type link_type movie_link title,4,67.0,984.0,1.0,984.0,14.686567164179104,14.686567164179104,984,exact_logical_count,5.186,,b742b38a7dd13b83369b70a2c7e7d80027b460a99fbcfe90502b6653698aec45,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01826.sql,984,67.0,14.686567164179104,-1.1669202957305151,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01827,job_exact,33c,33c:0015,33c:0014,13,Hash Join,Inner,,,kt2 ml t2,kind_type movie_link title,3,402.0,2468.0,1.0,2468.0,6.1393034825870645,6.1393034825870645,2468,exact_logical_count,4.737,,87184af9973a3457703ab19f9f0a9ebd3e786d8376f85553a818772242781337,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01827.sql,2468,402.0,6.1393034825870645,-0.788119102276734,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01828,job_exact,33c,33c:0016,33c:0015,14,Seq Scan,,movie_link,ml,ml,movie_link,1,25589.0,25589.0,1.0,25589.0,1.0,1.0,25589,exact_logical_count,1.02,,b6a77012b611964e04352a0c9b3bf34fdc2e572de05ec8d416edb032ab676dcf,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01828.sql,25589,25589.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01829,job_exact,33c,33c:0018,33c:0017,15,Nested Loop,Inner,,,kt2 t2,kind_type title,2,5526.0,18955.0,1.0,18955.0,3.430148389431777,3.430148389431777,18955,exact_logical_count,1.381,,05f4a308265a2f642e8c01e26f25d0946cb2606a7832cebfd0776fb08063af83,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01829.sql,18955,5526.0,3.430148389431777,-0.5353129081819608,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01830,job_exact,33c,33c:0019,33c:0018,16,Seq Scan,,kind_type,kt2,kt2,kind_type,1,2.0,1.0,1.0,1.0,2.0,2.0,1,exact_logical_count,0.32,,97baa5d0bfb9848d97136a8e4e537c8f9a4d154f84641ae8dac21f189307146a,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01830.sql,1,2.0,2.0,0.3010299956639812,over
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01831,job_exact,33c,33c:0020,33c:0018,16,Index Scan,,title,t2,t2,title,1,6447.0,18955.0,1.0,18955.0,2.940127190941523,2.940127190941523,18955,exact_logical_count,1.298,,3a7d384dd19a21438eb274d2cf519632e938ada3b12927fadd8092312b78551b,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01831.sql,18955,6447.0,2.940127190941523,-0.4683661185513477,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01832,job_exact,33c,33c:0022,33c:0021,14,Seq Scan,,link_type,lt,lt,link_type,1,3.0,3.0,1.0,3.0,1.0,1.0,3,exact_logical_count,0.291,,054270a64010bc2adcb3ba667ff8186781129dfa4360e4bec30bd2f297296057,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01832.sql,3,3.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01833,job_exact,33c,33c:0023,33c:0013,12,Index Scan,,movie_companies,mc1,mc1,movie_companies,1,2.0,2.0,984.0,1968.0,1.0,984.0,777098,exact_logical_count,32.022,,bd987f19701b597ef049594e625625e70b5173c404ab71d1b212e3400960ef7b,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01833.sql,777098,2.0,388549.0,-5.589445795563489,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01834,job_exact,33c,33c:0025,33c:0024,12,Seq Scan,,company_name,cn1,cn1,company_name,1,9846.0,9846.0,1.0,9846.0,1.0,1.0,9846,exact_logical_count,1.428,,dd261a77fcd236a6a08f24acc1c49e0c085755888f4f2c77c98915612ef87a4e,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01834.sql,9846,9846.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01835,job_exact,33c,33c:0026,33c:0011,10,Index Scan,,movie_info_idx,mi_idx2,mi_idx2,movie_info_idx,1,2.0,2.0,1241.0,2482.0,1.0,1241.0,682082,exact_logical_count,63.217,,15e4fa345cc27542ba5fcc4ab7e67319466ad915232d14ad40afb3b706dfa141,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01835.sql,682082,2.0,341041.0,-5.532806593078687,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01836,job_exact,33c,33c:0028,33c:0027,10,Seq Scan,,info_type,it2,it2,info_type,1,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,0.554,,5bb710a230b1b4c679ba64d51d6f3a1ae3142951a83c4750395cf3635bb7b58b,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01836.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01837,job_exact,33c,33c:0030,33c:0029,7,Seq Scan,,kind_type,kt1,kt1,kind_type,1,2.0,1.0,1.0,1.0,2.0,2.0,1,exact_logical_count,0.486,,1429d99a124e806fdf0b42d74f9b59d1648bc2763695a6eb4401307bc671bd7e,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01837.sql,1,2.0,2.0,0.3010299956639812,over
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01838,job_exact,33c,33c:0031,33c:0005,5,Index Scan,,movie_info_idx,mi_idx1,mi_idx1,movie_info_idx,1,2.0,2.0,1217.0,2434.0,1.0,1217.0,703170,exact_logical_count,21.147,,13b3df6c56ad44e828125db393d9e8d3c8ba0b100bed4df444f6e0da600a067e,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01838.sql,703170,2.0,351585.0,-5.54603033808492,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01839,job_exact,33c,33c:0033,33c:0032,5,Seq Scan,,info_type,it1,it1,info_type,1,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,0.364,,db423e76e7242748a43850a1f8b02aa243032aa3444b4552ffc0185d6902937c,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01839.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01840,job_exact,33c,33c:0034,33c:0003,3,Index Scan,,movie_companies,mc2,mc2,movie_companies,1,2.0,2.0,1217.0,2434.0,1.0,1217.0,777098,exact_logical_count,29.474,,a2938c679dcdb952baac211fef832e4f3d5746127647e35860280588817d0c9e,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01840.sql,777098,2.0,388549.0,-5.589445795563489,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01841,job_exact,33c,33c:0036,33c:0035,3,Seq Scan,,company_name,cn2,cn2,company_name,1,18003.0,18003.0,1.0,18003.0,1.0,1.0,18003,exact_logical_count,0.971,,fe6df9cfda61c14bbb122edb88a55e4c7bc2301cb85ca283e92925950183c3d4,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01841.sql,18003,18003.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,PostgreSQL intermediate logical,job_complex_node_00001,job_complex,01,01:0002,01:0001,1,Nested Loop,Inner,,,cn ct k lt mc mi mk ml t,company_name company_type keyword link_type movie_companies movie_info movie_keyword movie_link title,9,1.0,2.0,1.0,2.0,2.0,2.0,2,exact_logical_count,17.167,,3ea4836538316784b04737e655361a12561bacb9d1e146d5cb2529b3a94bf31a,experiments/paper_results/source_candidate/postgres_logical_subplans/job_complex/queries/job_complex_node_00001.sql,2,1.0,2.0,-0.3010299956639812,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,PostgreSQL intermediate logical,job_complex_node_00002,job_complex,01,01:0003,01:0002,2,Nested Loop,Inner,,,cn ct k lt mc mi mk ml,company_name company_type keyword link_type movie_companies movie_info movie_keyword movie_link,8,1.0,2.0,1.0,2.0,2.0,2.0,2,exact_logical_count,12.704,,362e653bdee9961d8d50f5b243ca1771cf97a5593b882879dd5fb1a7a42e1472,experiments/paper_results/source_candidate/postgres_logical_subplans/job_complex/queries/job_complex_node_00002.sql,2,1.0,2.0,-0.3010299956639812,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,PostgreSQL intermediate logical,job_complex_node_00003,job_complex,01,01:0004,01:0003,3,Nested Loop,Inner,,,cn ct k lt mc mk ml,company_name company_type keyword link_type movie_companies movie_keyword movie_link,7,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,11.37,,b7d624a4a445d7a6da162086c01a4c783c141689b54d60e30f7bc133c7506511,experiments/paper_results/source_candidate/postgres_logical_subplans/job_complex/queries/job_complex_node_00003.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,PostgreSQL intermediate logical,job_complex_node_00004,job_complex,01,01:0005,01:0004,4,Nested Loop,Inner,,,cn k lt mc mk ml,company_name keyword link_type movie_companies movie_keyword movie_link,6,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,11.345,,442d55888ac1554020a0b78412fd4c9b52fb29572206c3d6b8913ea33af9396c,experiments/paper_results/source_candidate/postgres_logical_subplans/job_complex/queries/job_complex_node_00004.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,PostgreSQL intermediate logical,job_complex_node_00005,job_complex,01,01:0006,01:0005,5,Nested Loop,Inner,,,k lt mc mk ml,keyword link_type movie_companies movie_keyword movie_link,5,1.0,5.0,1.0,5.0,5.0,5.0,5,exact_logical_count,2.012,,bb72b5e3e1708663317805e889b544f4bbb6ab3883ae5c0da5da460c320ea78b,experiments/paper_results/source_candidate/postgres_logical_subplans/job_complex/queries/job_complex_node_00005.sql,5,1.0,5.0,-0.6989700043360187,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,PostgreSQL intermediate logical,job_complex_node_00006,job_complex,01,01:0007,01:0006,6,Nested Loop,Inner,,,k lt mk ml,keyword link_type movie_keyword movie_link,4,1.0,6.0,1.0,6.0,6.0,6.0,6,exact_logical_count,1.582,,96ec4f5022d7cffc0efb346647deb8765fb47d5f33457603decf84fbf0ad58b9,experiments/paper_results/source_candidate/postgres_logical_subplans/job_complex/queries/job_complex_node_00006.sql,6,1.0,6.0,-0.7781512503836436,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,PostgreSQL intermediate logical,job_complex_node_00007,job_complex,01,01:0008,01:0007,7,Seq Scan,,link_type,lt,lt,link_type,1,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,0.278,,ac94726d90899393afaf9b90a9815e2e21d5d01a154ec04276d0301d220a9d54,experiments/paper_results/source_candidate/postgres_logical_subplans/job_complex/queries/job_complex_node_00007.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,PostgreSQL intermediate logical,job_complex_node_00008,job_complex,01,01:0009,01:0007,7,Nested Loop,Inner,,,k mk ml,keyword movie_keyword movie_link,3,11.0,30.0,1.0,30.0,2.727272727272727,2.727272727272727,30,exact_logical_count,1.667,,4c2dde79b8e25fc0ad527ed7a936600e033ddd6ec2a7a8c690e7914d1f53fa1f,experiments/paper_results/source_candidate/postgres_logical_subplans/job_complex/queries/job_complex_node_00008.sql,30,11.0,2.727272727272727,-0.43572856956143746,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,PostgreSQL intermediate logical,job_complex_node_00009,job_complex,01,01:0010,01:0009,8,Nested Loop,Inner,,,k mk,keyword movie_keyword,2,96.0,297.0,1.0,297.0,3.09375,3.09375,297,exact_logical_count,1.22,,fea2201dada8651988b74a96519c376b4d7635760a2c7a94bda6faa0a518a9be,experiments/paper_results/source_candidate/postgres_logical_subplans/job_complex/queries/job_complex_node_00009.sql,297,96.0,3.09375,-0.49048521627764385,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,PostgreSQL intermediate logical,job_complex_node_00010,job_complex,01,01:0011,01:0010,9,Seq Scan,,keyword,k,k,keyword,1,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,1.514,,d132bde4dadb4aacf8255e497e9e5e7fe99f90fe990d4a257ff212f2b94e4ce8,experiments/paper_results/source_candidate/postgres_logical_subplans/job_complex/queries/job_complex_node_00010.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,PostgreSQL intermediate logical,job_complex_node_00011,job_complex,01,01:0012,01:0010,9,Index Scan,,movie_keyword,mk,mk,movie_keyword,1,158.0,297.0,1.0,297.0,1.879746835443038,1.879746835443038,2095957,exact_logical_count,72.422,,7cbc8d9a1fd8f41601d544f5aa8b2e75d34c94b8b2be08b210da1f1ef487ce56,experiments/paper_results/source_candidate/postgres_logical_subplans/job_complex/queries/job_complex_node_00011.sql,2095957,158.0,13265.550632911392,-4.122725281598544,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,PostgreSQL intermediate logical,job_complex_node_00012,job_complex,01,01:0013,01:0009,8,Index Scan,,movie_link,ml,ml,movie_link,1,1.0,0.0,297.0,0.0,1.0,1.0,25589,exact_logical_count,1.21,,b6a77012b611964e04352a0c9b3bf34fdc2e572de05ec8d416edb032ab676dcf,experiments/paper_results/source_candidate/postgres_logical_subplans/job_complex/queries/job_complex_node_00012.sql,25589,1.0,25589.0,-4.40805331429798,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,PostgreSQL intermediate logical,job_complex_node_00013,job_complex,01,01:0014,01:0006,6,Index Scan,,movie_companies,mc,mc,movie_companies,1,1.0,1.0,6.0,6.0,1.0,6.0,319455,exact_logical_count,40.054,,266d21cb984b4f356bd29118fff9c5104cc2629bd49d6265e6efcddda2228694,experiments/paper_results/source_candidate/postgres_logical_subplans/job_complex/queries/job_complex_node_00013.sql,319455,1.0,319455.0,-5.5044096899495045,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,PostgreSQL intermediate logical,job_complex_node_00014,job_complex,01,01:0015,01:0005,5,Seq Scan,,company_name,cn,cn,company_name,1,1.0,2.0,5.0,10.0,2.0,10.0,2,exact_logical_count,2.391,,8b161be815e3bab62e34c47f8070bcb60e91590ce2b153a525bf6f0c082a3b7b,experiments/paper_results/source_candidate/postgres_logical_subplans/job_complex/queries/job_complex_node_00014.sql,2,1.0,2.0,-0.3010299956639812,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,PostgreSQL intermediate logical,job_complex_node_00015,job_complex,01,01:0016,01:0004,4,Seq Scan,,company_type,ct,ct,company_type,1,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,0.339,,1fa584875fa8ede8671a1c161566cbe9bbf86de4b4f9637e935982a441754154,experiments/paper_results/source_candidate/postgres_logical_subplans/job_complex/queries/job_complex_node_00015.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,PostgreSQL intermediate logical,job_complex_node_00016,job_complex,01,01:0017,01:0003,3,Index Scan,,movie_info,mi,mi,movie_info,1,2.0,2.0,1.0,2.0,1.0,1.0,502955,exact_logical_count,508.464,,9e59f27432df8ca312252bd020ddae701aa66c74e83f9964408ec663ff279728,experiments/paper_results/source_candidate/postgres_logical_subplans/job_complex/queries/job_complex_node_00016.sql,502955,2.0,251477.5,-5.400499134270795,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,PostgreSQL intermediate logical,job_complex_node_00017,job_complex,01,01:0018,01:0002,2,Bitmap Heap Scan,,title,t,t,title,1,4850.0,4577.0,2.0,9154.0,1.0596460563688006,1.887422680412371,4577,exact_logical_count,0.976,,ffed33a77dcd4f71194085a03fada2525be76b036dd82ece26a633eeafa9ab5e,experiments/paper_results/source_candidate/postgres_logical_subplans/job_complex/queries/job_complex_node_00017.sql,4577,4850.0,1.0596460563688006,0.02516082617496416,over
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,PostgreSQL intermediate logical,job_complex_node_00018,job_complex,02,02:0002,02:0001,1,Nested Loop,Inner,,,cn ct k lt mc mk ml t,company_name company_type keyword link_type movie_companies movie_keyword movie_link title,8,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,19.698,,1db4f71d00efd3b84dc69d91d8d4b615d3686c7ff8e202fc78e7d79737b29f99,experiments/paper_results/source_candidate/postgres_logical_subplans/job_complex/queries/job_complex_node_00018.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,PostgreSQL intermediate logical,job_complex_node_00019,job_complex,02,02:0003,02:0002,2,Nested Loop,Inner,,,cn ct k lt mc mk ml,company_name company_type keyword link_type movie_companies movie_keyword movie_link,7,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,18.168,,39604874cc54abe732872cf78ed8a1bc7fe05dfda362325de8947874372cc4c0,experiments/paper_results/source_candidate/postgres_logical_subplans/job_complex/queries/job_complex_node_00019.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,PostgreSQL intermediate logical,job_complex_node_00020,job_complex,02,02:0004,02:0003,3,Nested Loop,Inner,,,cn k lt mc mk ml,company_name keyword link_type movie_companies movie_keyword movie_link,6,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,19.38,,08159312f37188714d5433a91ed3ceaa58aa9eef3e8813aec26f2fba334509ae,experiments/paper_results/source_candidate/postgres_logical_subplans/job_complex/queries/job_complex_node_00020.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,PostgreSQL intermediate logical,job_complex_node_00021,job_complex,02,02:0005,02:0004,4,Nested Loop,Inner,,,k lt mc mk ml,keyword link_type movie_companies movie_keyword movie_link,5,1.0,5.0,1.0,5.0,5.0,5.0,5,exact_logical_count,1.969,,93e4efad2b8e2f9ff2fe1727e66df84a7a143d8fbdd52275832f23c5a819ebb7,experiments/paper_results/source_candidate/postgres_logical_subplans/job_complex/queries/job_complex_node_00021.sql,5,1.0,5.0,-0.6989700043360187,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,PostgreSQL intermediate logical,job_complex_node_00022,job_complex,02,02:0006,02:0005,5,Nested Loop,Inner,,,k lt mk ml,keyword link_type movie_keyword movie_link,4,1.0,6.0,1.0,6.0,6.0,6.0,6,exact_logical_count,1.545,,ffb068752bda20966352b995f7c9e46de0d25f0ab8c2a63777459d85727ff542,experiments/paper_results/source_candidate/postgres_logical_subplans/job_complex/queries/job_complex_node_00022.sql,6,1.0,6.0,-0.7781512503836436,under
